subject_wallet,observer_wallet,role_id,role_name,kpi_name,rating_value,outcome_value,context_notes,observed_at,source,verified
0xSUBJECT_0002,0xOBSERVER_006,role-backend-dev,Backend Developer,api_response_time,4,165.8,Multi-sprint performance analysis,2025-01-22T17:37:20.915219Z,project_retrospective,True
0xSUBJECT_0002,0xOBSERVER_012,role-backend-dev,Backend Developer,bug_resolution_time,4,197.36,Project delivery assessment,2025-07-29T17:37:20.915237Z,project_retrospective,True
0xSUBJECT_0002,0xOBSERVER_010,role-backend-dev,Backend Developer,api_response_time,4,155.01,Multi-sprint performance analysis,2025-07-26T17:37:20.915255Z,peer_review,False
0xSUBJECT_0002,0xOBSERVER_010,role-backend-dev,Backend Developer,api_response_time,4,176.46,5 month observation period,2025-01-26T17:37:20.915272Z,peer_review,False
0xSUBJECT_0002,0xOBSERVER_003,role-backend-dev,Backend Developer,documentation_quality,4,187.79,Project delivery assessment,2025-01-24T17:37:20.915292Z,self_assessment,True
0xSUBJECT_0002,0xOBSERVER_011,role-backend-dev,Backend Developer,test_coverage,4,186.07,Q2 2024 performance review,2025-07-22T17:37:20.915310Z,manager_review,True
0xSUBJECT_0002,0xOBSERVER_010,role-backend-dev,Backend Developer,bug_resolution_time,4,152.75,Oct-Dec 2024 observation,2025-11-20T17:37:20.915328Z,project_retrospective,False
0xSUBJECT_0002,0xOBSERVER_004,role-backend-dev,Backend Developer,bug_resolution_time,4,163.91,Jan-Mar 2024 observation,2025-10-13T17:37:20.915346Z,peer_review,False
0xSUBJECT_0002,0xOBSERVER_009,role-backend-dev,Backend Developer,code_quality,4,163.38,Cross-functional collaboration review,2025-08-22T17:37:20.915375Z,project_retrospective,True
0xSUBJECT_0003,0xOBSERVER_014,role-devops-eng,DevOps Engineer,api_response_time,3,174.21,Project delivery assessment,2025-04-13T17:37:20.915406Z,project_retrospective,False
0xSUBJECT_0003,0xOBSERVER_013,role-devops-eng,DevOps Engineer,deployment_frequency,5,166.25,Multi-sprint performance analysis,2025-08-23T17:37:20.915604Z,project_retrospective,True
0xSUBJECT_0003,0xOBSERVER_005,role-devops-eng,DevOps Engineer,documentation_quality,4,141.01,Peer and manager feedback synthesis,2025-08-29T17:37:20.915661Z,manager_review,True
0xSUBJECT_0003,0xOBSERVER_004,role-devops-eng,DevOps Engineer,test_coverage,4,167.96,2 month observation period,2025-06-14T17:37:20.915698Z,project_retrospective,True
0xSUBJECT_0003,0xOBSERVER_008,role-devops-eng,DevOps Engineer,api_response_time,4,177.16,5 month observation period,2025-05-29T17:37:20.915732Z,manager_review,False
0xSUBJECT_0003,0xOBSERVER_001,role-devops-eng,DevOps Engineer,bug_resolution_time,4,183.5,Peer and manager feedback synthesis,2025-06-30T17:37:20.915771Z,peer_review,False
0xSUBJECT_0003,0xOBSERVER_005,role-devops-eng,DevOps Engineer,test_coverage,5,196.63,Multi-sprint performance analysis,2025-05-18T17:37:20.915806Z,project_retrospective,True
0xSUBJECT_0003,0xOBSERVER_015,role-devops-eng,DevOps Engineer,bug_resolution_time,5,152.66,Peer and manager feedback synthesis,2025-10-23T17:37:20.915867Z,manager_review,True
0xSUBJECT_0003,0xOBSERVER_007,role-devops-eng,DevOps Engineer,documentation_quality,5,200,Multi-sprint performance analysis,2025-10-19T17:37:20.915887Z,project_retrospective,True
0xSUBJECT_0003,0xOBSERVER_008,role-devops-eng,DevOps Engineer,test_coverage,4,171.15,Cross-functional collaboration review,2025-07-13T17:37:20.915907Z,project_retrospective,True
0xSUBJECT_0003,0xOBSERVER_008,role-devops-eng,DevOps Engineer,code_quality,5,199.96,Project delivery assessment,2025-12-18T17:37:20.915925Z,manager_review,True
0xSUBJECT_0003,0xOBSERVER_004,role-devops-eng,DevOps Engineer,code_quality,4,200,Apr-Jun 2024 observation,2025-09-16T17:37:20.915948Z,project_retrospective,True
0xSUBJECT_0003,0xOBSERVER_004,role-devops-eng,DevOps Engineer,api_response_time,5,170.16,Peer and manager feedback synthesis,2025-05-03T17:37:20.915966Z,manager_review,True
0xSUBJECT_0004,0xOBSERVER_010,role-frontend-dev,Frontend Developer,code_quality,3,131.6,Project delivery assessment,2025-12-14T17:37:20.915987Z,peer_review,True
0xSUBJECT_0004,0xOBSERVER_012,role-frontend-dev,Frontend Developer,api_response_time,2,128.73,Cross-functional collaboration review,2025-02-09T17:37:20.916005Z,manager_review,True
0xSUBJECT_0004,0xOBSERVER_009,role-frontend-dev,Frontend Developer,deployment_frequency,3,149.82,Project delivery assessment,2025-05-22T17:37:20.916028Z,self_assessment,True
0xSUBJECT_0004,0xOBSERVER_014,role-frontend-dev,Frontend Developer,bug_resolution_time,2,124.6,Project delivery assessment,2025-04-21T17:37:20.916047Z,project_retrospective,True
0xSUBJECT_0004,0xOBSERVER_003,role-frontend-dev,Frontend Developer,bug_resolution_time,2,143.65,5 month observation period,2025-04-04T17:37:20.916064Z,self_assessment,True
0xSUBJECT_0004,0xOBSERVER_014,role-frontend-dev,Frontend Developer,test_coverage,3,131.06,Cross-functional collaboration review,2025-11-13T17:37:20.916082Z,project_retrospective,False
0xSUBJECT_0004,0xOBSERVER_001,role-frontend-dev,Frontend Developer,deployment_frequency,2,92.78,Apr-Jun 2024 observation,2025-04-18T17:37:20.916100Z,self_assessment,True
0xSUBJECT_0004,0xOBSERVER_005,role-frontend-dev,Frontend Developer,deployment_frequency,3,137.55,Jan-Mar 2024 observation,2025-02-25T17:37:20.916118Z,manager_review,True
0xSUBJECT_0004,0xOBSERVER_007,role-frontend-dev,Frontend Developer,documentation_quality,3,129.52,5 month observation period,2025-04-21T17:37:20.916145Z,manager_review,True
0xSUBJECT_0004,0xOBSERVER_004,role-frontend-dev,Frontend Developer,deployment_frequency,3,131.77,Multi-sprint performance analysis,2025-06-03T17:37:20.916168Z,project_retrospective,True
0xSUBJECT_0004,0xOBSERVER_012,role-frontend-dev,Frontend Developer,bug_resolution_time,2,123.61,Multi-sprint performance analysis,2025-03-21T17:37:20.916195Z,self_assessment,True
0xSUBJECT_0004,0xOBSERVER_002,role-frontend-dev,Frontend Developer,test_coverage,3,106.95,Cross-functional collaboration review,2025-09-20T17:37:20.916213Z,peer_review,True
0xSUBJECT_0005,0xOBSERVER_008,role-frontend-dev,Frontend Developer,documentation_quality,5,200,Multi-sprint performance analysis,2025-08-08T17:37:20.916252Z,peer_review,True
0xSUBJECT_0005,0xOBSERVER_005,role-frontend-dev,Frontend Developer,test_coverage,4,200,Q2 2024 performance review,2025-12-20T17:37:20.916271Z,self_assessment,True
0xSUBJECT_0005,0xOBSERVER_014,role-frontend-dev,Frontend Developer,documentation_quality,5,167.18,Multi-sprint performance analysis,2025-04-20T17:37:20.916292Z,project_retrospective,False
0xSUBJECT_0005,0xOBSERVER_006,role-frontend-dev,Frontend Developer,bug_resolution_time,4,124.91,Q1 2024 performance review,2025-09-24T17:37:20.916310Z,manager_review,False
0xSUBJECT_0005,0xOBSERVER_002,role-frontend-dev,Frontend Developer,bug_resolution_time,4,156.28,Cross-functional collaboration review,2025-03-07T17:37:20.916333Z,self_assessment,True
0xSUBJECT_0005,0xOBSERVER_002,role-frontend-dev,Frontend Developer,test_coverage,5,163.18,6 month observation period,2025-03-17T17:37:20.916365Z,project_retrospective,False
0xSUBJECT_0005,0xOBSERVER_014,role-frontend-dev,Frontend Developer,deployment_frequency,5,184.93,Peer and manager feedback synthesis,2025-03-01T17:37:20.916385Z,manager_review,True
0xSUBJECT_0005,0xOBSERVER_011,role-frontend-dev,Frontend Developer,test_coverage,4,145.15,Jan-Mar 2024 observation,2025-09-10T17:37:20.916409Z,peer_review,True
0xSUBJECT_0005,0xOBSERVER_001,role-frontend-dev,Frontend Developer,test_coverage,4,180.2,Q4 2024 performance review,2025-06-01T17:37:20.916427Z,peer_review,True
0xSUBJECT_0005,0xOBSERVER_005,role-frontend-dev,Frontend Developer,documentation_quality,4,158.83,Multi-sprint performance analysis,2025-01-02T17:37:20.916445Z,peer_review,False
0xSUBJECT_0005,0xOBSERVER_009,role-frontend-dev,Frontend Developer,code_quality,5,160.95,Q2 2024 performance review,2025-09-03T17:37:20.916464Z,manager_review,True
0xSUBJECT_0006,0xOBSERVER_012,role-frontend-dev,Frontend Developer,api_response_time,4,200,2 month observation period,2025-03-11T17:37:20.916494Z,self_assessment,False
0xSUBJECT_0006,0xOBSERVER_009,role-frontend-dev,Frontend Developer,deployment_frequency,5,200,Peer and manager feedback synthesis,2025-03-26T17:37:20.916524Z,manager_review,False
0xSUBJECT_0006,0xOBSERVER_006,role-frontend-dev,Frontend Developer,documentation_quality,5,200,Jan-Mar 2024 observation,2025-02-21T17:37:20.916545Z,manager_review,True
0xSUBJECT_0006,0xOBSERVER_001,role-frontend-dev,Frontend Developer,api_response_time,5,165.72,Oct-Dec 2024 observation,2025-09-29T17:37:20.916564Z,project_retrospective,False
0xSUBJECT_0006,0xOBSERVER_008,role-frontend-dev,Frontend Developer,code_quality,5,159.35,Project delivery assessment,2025-07-02T17:37:20.916594Z,manager_review,True
0xSUBJECT_0006,0xOBSERVER_007,role-frontend-dev,Frontend Developer,deployment_frequency,5,199.6,Cross-functional collaboration review,2025-01-06T17:37:20.916625Z,manager_review,False
0xSUBJECT_0006,0xOBSERVER_006,role-frontend-dev,Frontend Developer,code_quality,4,166.46,Cross-functional collaboration review,2025-08-20T17:37:20.916655Z,manager_review,False
0xSUBJECT_0006,0xOBSERVER_001,role-frontend-dev,Frontend Developer,bug_resolution_time,5,185.3,Cross-functional collaboration review,2025-09-22T17:37:20.916672Z,manager_review,True
0xSUBJECT_0006,0xOBSERVER_009,role-frontend-dev,Frontend Developer,deployment_frequency,4,179.58,Q3 2024 performance review,2025-10-21T17:37:20.916693Z,manager_review,True
0xSUBJECT_0006,0xOBSERVER_003,role-frontend-dev,Frontend Developer,documentation_quality,5,185.63,Oct-Dec 2024 observation,2025-07-21T17:37:20.916727Z,manager_review,False
0xSUBJECT_0006,0xOBSERVER_011,role-frontend-dev,Frontend Developer,code_quality,5,188.34,Project delivery assessment,2025-10-10T17:37:20.916758Z,self_assessment,False
0xSUBJECT_0006,0xOBSERVER_008,role-frontend-dev,Frontend Developer,bug_resolution_time,5,198.51,Apr-Jun 2024 observation,2025-08-25T17:37:20.916782Z,peer_review,True
0xSUBJECT_0007,0xOBSERVER_006,role-backend-dev,Backend Developer,bug_resolution_time,3,183.74,Project delivery assessment,2025-04-12T17:37:20.916801Z,self_assessment,False
0xSUBJECT_0007,0xOBSERVER_008,role-backend-dev,Backend Developer,test_coverage,3,171.34,Peer and manager feedback synthesis,2025-03-27T17:37:20.916819Z,project_retrospective,False
0xSUBJECT_0007,0xOBSERVER_014,role-backend-dev,Backend Developer,deployment_frequency,4,153.99,Cross-functional collaboration review,2025-09-22T17:37:20.916837Z,project_retrospective,True
0xSUBJECT_0007,0xOBSERVER_012,role-backend-dev,Backend Developer,deployment_frequency,4,193.21,3 month observation period,2025-04-29T17:37:20.916854Z,manager_review,True
0xSUBJECT_0007,0xOBSERVER_010,role-backend-dev,Backend Developer,api_response_time,3,154.5,Peer and manager feedback synthesis,2025-07-11T17:37:20.916872Z,project_retrospective,True
0xSUBJECT_0007,0xOBSERVER_003,role-backend-dev,Backend Developer,documentation_quality,4,163.44,Cross-functional collaboration review,2025-06-01T17:37:20.916889Z,self_assessment,True
0xSUBJECT_0007,0xOBSERVER_012,role-backend-dev,Backend Developer,api_response_time,4,171.94,6 month observation period,2025-06-07T17:37:20.916906Z,self_assessment,False
0xSUBJECT_0007,0xOBSERVER_001,role-backend-dev,Backend Developer,api_response_time,4,126.41,Apr-Jun 2024 observation,2025-02-14T17:37:20.916927Z,manager_review,False
0xSUBJECT_0007,0xOBSERVER_013,role-backend-dev,Backend Developer,code_quality,4,147.58,Project delivery assessment,2025-02-06T17:37:20.916951Z,self_assessment,True
0xSUBJECT_0007,0xOBSERVER_006,role-backend-dev,Backend Developer,code_quality,4,181.13,4 month observation period,2025-11-29T17:37:20.916969Z,peer_review,True
0xSUBJECT_0007,0xOBSERVER_007,role-backend-dev,Backend Developer,api_response_time,3,153.51,Q2 2024 performance review,2025-03-13T17:37:20.916985Z,project_retrospective,True
0xSUBJECT_0007,0xOBSERVER_015,role-backend-dev,Backend Developer,bug_resolution_time,4,144.59,Project delivery assessment,2025-03-04T17:37:20.917003Z,self_assessment,False
0xSUBJECT_0008,0xOBSERVER_001,role-product-manager,Product Manager,documentation_quality,4,200,2 month observation period,2025-05-03T17:37:20.917021Z,self_assessment,True
0xSUBJECT_0008,0xOBSERVER_007,role-product-manager,Product Manager,documentation_quality,4,192.68,Oct-Dec 2024 observation,2025-01-08T17:37:20.917038Z,project_retrospective,False
0xSUBJECT_0008,0xOBSERVER_004,role-product-manager,Product Manager,code_quality,4,188.4,Q3 2024 performance review,2025-06-15T17:37:20.917055Z,project_retrospective,True
0xSUBJECT_0008,0xOBSERVER_010,role-product-manager,Product Manager,code_quality,4,175.38,Cross-functional collaboration review,2025-01-10T17:37:20.917073Z,peer_review,True
0xSUBJECT_0008,0xOBSERVER_011,role-product-manager,Product Manager,test_coverage,4,198.35,Project delivery assessment,2025-09-21T17:37:20.917097Z,manager_review,True
0xSUBJECT_0008,0xOBSERVER_001,role-product-manager,Product Manager,bug_resolution_time,5,200,Multi-sprint performance analysis,2025-03-06T17:37:20.917125Z,self_assessment,False
0xSUBJECT_0008,0xOBSERVER_004,role-product-manager,Product Manager,test_coverage,4,199.1,Multi-sprint performance analysis,2025-10-21T17:37:20.917144Z,project_retrospective,True
0xSUBJECT_0008,0xOBSERVER_014,role-product-manager,Product Manager,documentation_quality,4,178.79,Oct-Dec 2024 observation,2025-07-07T17:37:20.917161Z,peer_review,False
0xSUBJECT_0008,0xOBSERVER_006,role-product-manager,Product Manager,api_response_time,4,194.27,Peer and manager feedback synthesis,2025-11-11T17:37:20.917179Z,manager_review,False
0xSUBJECT_0008,0xOBSERVER_011,role-product-manager,Product Manager,deployment_frequency,4,200,Q3 2024 performance review,2025-01-17T17:37:20.917196Z,peer_review,False
0xSUBJECT_0008,0xOBSERVER_010,role-product-manager,Product Manager,code_quality,5,182.35,Project delivery assessment,2025-03-15T17:37:20.917213Z,project_retrospective,True
0xSUBJECT_0008,0xOBSERVER_007,role-product-manager,Product Manager,documentation_quality,5,198.1,Multi-sprint performance analysis,2025-10-29T17:37:20.917231Z,project_retrospective,True
0xSUBJECT_0009,0xOBSERVER_015,role-backend-dev,Backend Developer,test_coverage,5,183.55,Multi-sprint performance analysis,2025-03-27T17:37:20.917255Z,project_retrospective,True
0xSUBJECT_0009,0xOBSERVER_011,role-backend-dev,Backend Developer,bug_resolution_time,5,163.04,Q4 2024 performance review,2025-11-07T17:37:20.917283Z,self_assessment,True
0xSUBJECT_0009,0xOBSERVER_008,role-backend-dev,Backend Developer,bug_resolution_time,4,173.81,Peer and manager feedback synthesis,2025-08-29T17:37:20.917301Z,self_assessment,True
0xSUBJECT_0009,0xOBSERVER_005,role-backend-dev,Backend Developer,bug_resolution_time,4,173.04,Project delivery assessment,2025-09-21T17:37:20.917321Z,peer_review,True
0xSUBJECT_0009,0xOBSERVER_013,role-backend-dev,Backend Developer,code_quality,5,195.94,Apr-Jun 2024 observation,2025-07-10T17:37:20.917339Z,manager_review,True
0xSUBJECT_0009,0xOBSERVER_004,role-backend-dev,Backend Developer,api_response_time,5,147.37,Q3 2024 performance review,2025-08-30T17:37:20.917356Z,self_assessment,True
0xSUBJECT_0009,0xOBSERVER_009,role-backend-dev,Backend Developer,test_coverage,5,200,Jan-Mar 2024 observation,2025-08-21T17:37:20.917373Z,manager_review,True
0xSUBJECT_0009,0xOBSERVER_010,role-backend-dev,Backend Developer,test_coverage,5,182.92,Q1 2024 performance review,2025-07-15T17:37:20.917390Z,peer_review,False
0xSUBJECT_0009,0xOBSERVER_002,role-backend-dev,Backend Developer,api_response_time,5,178.95,Peer and manager feedback synthesis,2025-11-25T17:37:20.917407Z,manager_review,False
0xSUBJECT_0009,0xOBSERVER_004,role-backend-dev,Backend Developer,api_response_time,5,174.09,Project delivery assessment,2025-02-16T17:37:20.917424Z,manager_review,True
0xSUBJECT_0010,0xOBSERVER_007,role-product-manager,Product Manager,bug_resolution_time,3,141.25,Q1 2024 performance review,2025-01-10T17:37:20.917443Z,manager_review,True
0xSUBJECT_0010,0xOBSERVER_003,role-product-manager,Product Manager,api_response_time,3,136.14,Project delivery assessment,2025-11-24T17:37:20.917461Z,self_assessment,False
0xSUBJECT_0010,0xOBSERVER_009,role-product-manager,Product Manager,api_response_time,3,149.01,Cross-functional collaboration review,2025-07-30T17:37:20.917478Z,manager_review,True
0xSUBJECT_0010,0xOBSERVER_008,role-product-manager,Product Manager,bug_resolution_time,3,116.81,5 month observation period,2025-09-02T17:37:20.917498Z,project_retrospective,True
0xSUBJECT_0010,0xOBSERVER_007,role-product-manager,Product Manager,deployment_frequency,3,148.4,Project delivery assessment,2025-07-20T17:37:20.917515Z,project_retrospective,True
0xSUBJECT_0010,0xOBSERVER_014,role-product-manager,Product Manager,code_quality,4,143.08,Project delivery assessment,2025-11-14T17:37:20.917533Z,self_assessment,True
0xSUBJECT_0010,0xOBSERVER_001,role-product-manager,Product Manager,api_response_time,4,128.56,Multi-sprint performance analysis,2025-03-02T17:37:20.917550Z,project_retrospective,True
0xSUBJECT_0010,0xOBSERVER_010,role-product-manager,Product Manager,deployment_frequency,4,153.21,Peer and manager feedback synthesis,2025-07-21T17:37:20.917567Z,peer_review,True
0xSUBJECT_0010,0xOBSERVER_008,role-product-manager,Product Manager,documentation_quality,4,132.85,Multi-sprint performance analysis,2025-09-04T17:37:20.917598Z,manager_review,True
0xSUBJECT_0010,0xOBSERVER_004,role-product-manager,Product Manager,api_response_time,3,173.64,Jul-Sep 2024 observation,2025-05-22T17:37:20.917625Z,self_assessment,True
0xSUBJECT_0010,0xOBSERVER_006,role-product-manager,Product Manager,deployment_frequency,3,160.04,Project delivery assessment,2025-12-24T17:37:20.917643Z,project_retrospective,True
0xSUBJECT_0010,0xOBSERVER_012,role-product-manager,Product Manager,test_coverage,4,128.9,Jan-Mar 2024 observation,2025-02-06T17:37:20.917660Z,project_retrospective,False
0xSUBJECT_0010,0xOBSERVER_006,role-product-manager,Product Manager,bug_resolution_time,3,159.27,Cross-functional collaboration review,2025-10-08T17:37:20.917678Z,manager_review,True
0xSUBJECT_0011,0xOBSERVER_013,role-qa-engineer,QA Engineer,test_coverage,4,184.24,4 month observation period,2025-02-14T17:37:20.917702Z,project_retrospective,False
0xSUBJECT_0011,0xOBSERVER_008,role-qa-engineer,QA Engineer,api_response_time,4,165.42,Q3 2024 performance review,2025-05-29T17:37:20.917720Z,self_assessment,False
0xSUBJECT_0011,0xOBSERVER_005,role-qa-engineer,QA Engineer,code_quality,4,163.98,Jul-Sep 2024 observation,2025-01-14T17:37:20.917736Z,project_retrospective,True
0xSUBJECT_0011,0xOBSERVER_004,role-qa-engineer,QA Engineer,code_quality,4,150.15,Multi-sprint performance analysis,2025-07-26T17:37:20.917754Z,self_assessment,True
0xSUBJECT_0011,0xOBSERVER_008,role-qa-engineer,QA Engineer,code_quality,4,195.98,Peer and manager feedback synthesis,2025-05-21T17:37:20.917771Z,peer_review,True
0xSUBJECT_0011,0xOBSERVER_007,role-qa-engineer,QA Engineer,code_quality,4,165.17,Q4 2024 performance review,2025-12-06T17:37:20.917788Z,self_assessment,False
0xSUBJECT_0011,0xOBSERVER_007,role-qa-engineer,QA Engineer,api_response_time,5,181.97,2 month observation period,2024-12-29T17:37:20.917805Z,manager_review,True
0xSUBJECT_0011,0xOBSERVER_013,role-qa-engineer,QA Engineer,test_coverage,4,165.24,2 month observation period,2025-02-14T17:37:20.917827Z,manager_review,True
0xSUBJECT_0011,0xOBSERVER_010,role-qa-engineer,QA Engineer,bug_resolution_time,4,195.99,Project delivery assessment,2025-06-05T17:37:20.917844Z,self_assessment,True
0xSUBJECT_0011,0xOBSERVER_013,role-qa-engineer,QA Engineer,deployment_frequency,4,159.27,Peer and manager feedback synthesis,2025-10-02T17:37:20.917861Z,peer_review,True
0xSUBJECT_0011,0xOBSERVER_012,role-qa-engineer,QA Engineer,deployment_frequency,4,153.5,Apr-Jun 2024 observation,2025-01-31T17:37:20.917882Z,self_assessment,True
0xSUBJECT_0012,0xOBSERVER_003,role-backend-dev,Backend Developer,api_response_time,5,177.69,5 month observation period,2025-01-26T17:37:20.917900Z,project_retrospective,True
0xSUBJECT_0012,0xOBSERVER_006,role-backend-dev,Backend Developer,documentation_quality,5,146.42,5 month observation period,2025-10-11T17:37:20.917918Z,self_assessment,True
0xSUBJECT_0012,0xOBSERVER_001,role-backend-dev,Backend Developer,api_response_time,3,185.89,5 month observation period,2025-06-30T17:37:20.917939Z,manager_review,True
0xSUBJECT_0012,0xOBSERVER_014,role-backend-dev,Backend Developer,deployment_frequency,3,139.66,Peer and manager feedback synthesis,2025-08-03T17:37:20.917962Z,project_retrospective,False
0xSUBJECT_0012,0xOBSERVER_009,role-backend-dev,Backend Developer,api_response_time,4,168.5,Peer and manager feedback synthesis,2025-12-06T17:37:20.917988Z,project_retrospective,True
0xSUBJECT_0012,0xOBSERVER_008,role-backend-dev,Backend Developer,code_quality,5,149.51,Project delivery assessment,2025-11-05T17:37:20.918005Z,peer_review,True
0xSUBJECT_0012,0xOBSERVER_012,role-backend-dev,Backend Developer,test_coverage,5,187.91,Multi-sprint performance analysis,2025-05-17T17:37:20.918022Z,self_assessment,False
0xSUBJECT_0012,0xOBSERVER_013,role-backend-dev,Backend Developer,bug_resolution_time,5,179.73,Multi-sprint performance analysis,2025-07-07T17:37:20.918040Z,manager_review,False
0xSUBJECT_0012,0xOBSERVER_005,role-backend-dev,Backend Developer,deployment_frequency,5,174.61,Peer and manager feedback synthesis,2025-01-25T17:37:20.918057Z,peer_review,True
0xSUBJECT_0012,0xOBSERVER_011,role-backend-dev,Backend Developer,deployment_frequency,4,173.29,Project delivery assessment,2025-01-04T17:37:20.918078Z,manager_review,True
0xSUBJECT_0012,0xOBSERVER_007,role-backend-dev,Backend Developer,api_response_time,4,175.05,Q3 2024 performance review,2025-02-01T17:37:20.918096Z,project_retrospective,True
0xSUBJECT_0013,0xOBSERVER_005,role-backend-dev,Backend Developer,deployment_frequency,4,193.16,Jul-Sep 2024 observation,2025-09-26T17:37:20.918114Z,peer_review,True
0xSUBJECT_0013,0xOBSERVER_002,role-backend-dev,Backend Developer,test_coverage,4,144.78,Cross-functional collaboration review,2025-07-29T17:37:20.918132Z,peer_review,False
0xSUBJECT_0013,0xOBSERVER_003,role-backend-dev,Backend Developer,test_coverage,5,200,2 month observation period,2025-09-26T17:37:20.918149Z,self_assessment,True
0xSUBJECT_0013,0xOBSERVER_010,role-backend-dev,Backend Developer,bug_resolution_time,4,193.89,Apr-Jun 2024 observation,2025-08-04T17:37:20.918167Z,self_assessment,False
0xSUBJECT_0013,0xOBSERVER_006,role-backend-dev,Backend Developer,test_coverage,4,200,Cross-functional collaboration review,2025-01-14T17:37:20.918184Z,project_retrospective,False
0xSUBJECT_0013,0xOBSERVER_014,role-backend-dev,Backend Developer,test_coverage,5,186.77,Project delivery assessment,2025-09-16T17:37:20.918201Z,project_retrospective,True
0xSUBJECT_0013,0xOBSERVER_015,role-backend-dev,Backend Developer,api_response_time,5,179.65,Cross-functional collaboration review,2025-11-05T17:37:20.918218Z,peer_review,True
0xSUBJECT_0013,0xOBSERVER_015,role-backend-dev,Backend Developer,bug_resolution_time,5,176.04,Oct-Dec 2024 observation,2025-04-09T17:37:20.918236Z,project_retrospective,True
0xSUBJECT_0013,0xOBSERVER_007,role-backend-dev,Backend Developer,code_quality,5,192.58,3 month observation period,2025-11-30T17:37:20.918256Z,manager_review,True
0xSUBJECT_0013,0xOBSERVER_001,role-backend-dev,Backend Developer,test_coverage,5,183.25,Jul-Sep 2024 observation,2025-07-17T17:37:20.918273Z,manager_review,True
0xSUBJECT_0014,0xOBSERVER_014,role-backend-dev,Backend Developer,documentation_quality,3,134.03,Q4 2024 performance review,2025-10-17T17:37:20.918292Z,manager_review,True
0xSUBJECT_0014,0xOBSERVER_004,role-backend-dev,Backend Developer,deployment_frequency,3,114.29,Jan-Mar 2024 observation,2025-10-12T17:37:20.918309Z,self_assessment,True
0xSUBJECT_0014,0xOBSERVER_004,role-backend-dev,Backend Developer,code_quality,3,131.85,Cross-functional collaboration review,2025-05-27T17:37:20.918337Z,project_retrospective,True
